StockCode,Description,avg_daily_demand,std_daily_demand,max_daily_demand,total_qty_sold,days_with_sales,demand_variability,total_revenue,safety_stock,reorder_point,eoq,simulated_current_stock,stock_status,priority_score
SC5258,Item Beta,40.5,9.192388155425117,47,81,2,0.22697254699149116,11923.289999999999,40.0,324.0,1216.0,1458.0,🟢 OK,194.0
SC2320,Tool Y,35.0,19.79898987322333,49,70,2,0.5656854247876136,9333.460000000001,86.0,331.0,1130.0,1260.0,🟢 OK,195.0
SC7583,Widget A,25.5,16.901676445449624,48,102,4,0.6628108407380986,8781.09,74.0,252.0,965.0,918.0,🟢 OK,196.0
SC4562,Item Alpha,27.0,22.627416997969522,43,54,2,0.8380524810958888,7942.87,99.0,288.0,993.0,972.0,🟢 OK,197.0
SC5439,Tool Y,8.0,4.242640687119285,11,16,2,0.530330085226998,9532.53,19.0,75.0,540.0,288.0,🟢 OK,198.0
SC6201,Widget B,25.5,31.81980515339464,48,51,2,1.2478354957222073,6488.75,139.0,318.0,965.0,918.0,🟢 OK,199.0
SC7026,Item Alpha,33.0,22.627416997969522,49,66,2,0.6856793027609918,8644.94,99.0,330.0,1097.0,1188.0,🟢 OK,200.0
SC5237,Widget B,37.0,15.556349186104045,48,74,2,0.42044186978107095,10254.220000000001,68.0,327.0,1162.0,1332.0,🟢 OK,201.0
SC5936,Item Beta,20.0,8.48528137423857,26,40,2,0.4242640684997964,10222.28,37.0,177.0,854.0,720.0,🟢 OK,202.0
SC8744,Gadget X,26.0,31.11269837220809,48,52,2,1.1966422446246794,6604.56,136.0,318.0,974.0,936.0,🟢 OK,203.0
SC5353,Widget A,14.5,10.606601717798213,22,29,2,0.7314897731367803,8377.16,46.0,148.0,727.0,522.0,🟢 OK,204.0
SC5214,Item Alpha,24.0,19.519221295943137,44,72,3,0.8133008869920886,7996.379999999999,85.0,253.0,936.0,864.0,🟢 OK,205.0
SC6556,Gadget X,16.0,19.79898987322333,30,32,2,1.2374368663030602,6480.32,86.0,198.0,764.0,576.0,🟢 OK,206.0
SC6819,Tool Y,31.0,11.313708498984761,39,62,2,0.3649583385591993,10616.39,49.0,266.0,1064.0,1116.0,🟢 OK,207.0
SC4336,Item Beta,15.5,17.67766952966369,28,31,2,1.1404948076295962,6762.79,77.0,186.0,752.0,558.0,🟢 OK,208.0
SC1082,Tool Y,15.0,18.384776310850235,28,30,2,1.2256517532395812,6503.8099999999995,80.0,185.0,740.0,540.0,🟢 OK,209.0
SC6773,Gadget X,34.0,21.213203435596427,49,68,2,0.6239177479222721,8907.17,93.0,331.0,1114.0,1224.0,🟢 OK,210.0
SC2287,Widget A,20.5,26.16295090390226,39,41,2,1.2762415068848705,6340.68,114.0,258.0,865.0,738.0,🟢 OK,211.0
SC7303,Widget B,27.0,14.142135623730951,37,54,2,0.5237828006849304,9470.310000000001,62.0,251.0,993.0,972.0,🟢 OK,212.0
SC6221,Item Beta,8.333333333333334,9.29157324317757,19,25,3,1.1149887878433218,6812.57,41.0,99.0,552.0,300.0,🟢 OK,213.0
SC1396,Widget B,27.5,20.506096654409877,42,55,2,0.745676241707386,8253.689999999999,90.0,282.0,1002.0,990.0,🟢 OK,214.0
SC1452,Item Alpha,23.0,31.11269837220809,45,46,2,1.3527260155948186,6120.77,136.0,297.0,916.0,828.0,🟢 OK,215.0
SC9312,Product Z,19.5,7.7781745930520225,25,39,2,0.39888074815708796,10294.07,34.0,170.0,844.0,702.0,🟢 OK,216.0
SC8639,Widget A,17.333333333333332,16.041612554021285,34,52,3,0.9254776468134525,7476.19,70.0,191.0,795.0,624.0,🟢 OK,217.0
SC2817,Product Z,33.0,15.209646062066446,46,132,4,0.46089836537749884,9839.99,66.0,297.0,1097.0,1188.0,🟢 OK,218.0
SC3925,Gadget X,29.25,19.90602923739438,47,117,4,0.6805480078833812,8550.59,87.0,292.0,1033.0,1053.0,🟢 OK,219.0
SC2626,Item Alpha,21.0,19.078784028338912,43,63,3,0.9085135247263703,7525.0599999999995,83.0,230.0,875.0,756.0,🟢 OK,220.0
SC6434,Gadget X,18.5,24.748737341529164,36,37,2,1.3377695853054847,6142.25,108.0,238.0,822.0,666.0,🟢 OK,221.0
SC2133,Widget A,23.5,28.991378028648448,44,47,2,1.2336756602685826,6427.74,127.0,292.0,926.0,846.0,🟢 OK,222.0
SC5525,Item Alpha,28.5,26.16295090390226,47,57,2,0.9179982770077991,7483.04,114.0,314.0,1020.0,1026.0,🟢 OK,223.0
SC5802,Widget B,22.5,28.991378028648448,43,45,2,1.288505689589484,6269.0,127.0,284.0,906.0,810.0,🟢 OK,224.0
SC4437,Tool Y,31.25,19.872510326243805,47,125,4,0.6359203302363072,8768.970000000001,87.0,306.0,1068.0,1125.0,🟢 OK,225.0
SC7333,Product Z,7.5,9.192388155425117,14,15,2,1.22565175242248,6433.7,40.0,92.0,523.0,270.0,🟢 OK,226.0
SC2927,Tool Y,19.666666666666668,15.947831618540913,33,59,3,0.8109066920558565,7905.74,70.0,208.0,847.0,708.0,🟢 OK,227.0
SC9735,Gadget X,18.0,12.727922061357855,27,36,2,0.7071067807937104,8384.26,56.0,182.0,811.0,648.0,🟢 OK,228.0
SC1360,Product Z,10.5,13.435028842544403,20,21,2,1.2795265552142034,6277.76,59.0,132.0,619.0,378.0,🟢 OK,229.0
SC6956,Product Z,24.333333333333332,21.939310229205777,49,73,3,0.9016154885009434,7520.2699999999995,96.0,266.0,942.0,876.0,🟢 OK,230.0
SC2026,Item Beta,21.0,21.213203435596427,36,42,2,1.0101525440711858,7109.92,93.0,240.0,875.0,756.0,🟢 OK,231.0
SC7233,Tool Y,28.5,24.748737341529164,46,57,2,0.8683767485208911,7637.67,108.0,308.0,1020.0,1026.0,🟢 OK,232.0
SC8735,Item Alpha,26.0,18.734993995195193,47,78,3,0.7205766918457471,8287.960000000001,82.0,264.0,974.0,936.0,🟢 OK,233.0
SC6243,Product Z,30.5,17.67766952966369,43,61,2,0.579595722094024,9027.6,77.0,290.0,1055.0,1098.0,🟢 OK,234.0
SC3405,Item Alpha,20.5,27.577164466275352,40,41,2,1.3452275342840525,6071.33,120.0,264.0,865.0,738.0,🟢 OK,235.0
SC2432,Product Z,39.0,8.717797887081348,49,117,3,0.22353327909861576,11624.73,38.0,311.0,1193.0,1404.0,🟢 OK,236.0
SC1555,Item Alpha,26.0,28.284271247461902,46,52,2,1.087856586022436,6810.91,123.0,305.0,974.0,936.0,🟢 OK,237.0
SC8605,Item Alpha,16.5,14.849242404917497,27,33,2,0.8999540846010882,7480.469999999999,65.0,180.0,776.0,594.0,🟢 OK,238.0
SC2964,Tool Y,30.5,24.748737341529164,48,61,2,0.8114340109316336,7845.06,108.0,322.0,1055.0,1098.0,🟢 OK,239.0
SC7713,Product Z,23.5,26.16295090390226,42,47,2,1.1133170592667698,6722.83,114.0,278.0,926.0,846.0,🟢 OK,240.0
SC2505,Widget B,18.666666666666668,12.013880860626733,31,56,3,0.6436007600459317,8643.130000000001,52.0,183.0,825.0,672.0,🟢 OK,241.0
SC4228,Product Z,24.5,33.23401871576773,48,49,2,1.3564905592735848,6024.87,145.0,316.0,946.0,882.0,🟢 OK,242.0
SC5302,Gadget X,24.5,19.091883092036785,38,49,2,0.7792605340507828,7973.59,83.0,254.0,946.0,882.0,🟢 OK,243.0
SC7555,Widget A,25.0,33.94112549695428,49,50,2,1.357645019335113,6015.37,148.0,323.0,955.0,900.0,🟢 OK,244.0
SC8639,Widget B,23.75,21.187653637594387,43,95,4,0.8921117317336114,7476.19,92.0,258.0,931.0,855.0,🟢 OK,245.0
SC5454,Widget A,20.5,24.748737341529164,38,41,2,1.2072554794856882,6407.85,108.0,252.0,865.0,738.0,🟢 OK,246.0
SC1918,Widget B,31.333333333333332,7.571877794400366,40,94,3,0.24165567421224923,11383.86,33.0,252.0,1069.0,1128.0,🟢 OK,247.0
SC2823,Item Beta,15.0,17.776388834631177,35,45,3,1.18509258818535,6467.8,78.0,183.0,740.0,540.0,🟢 OK,248.0
SC3198,Gadget X,27.0,25.45584412271571,45,54,2,0.9428090412328748,7272.07,111.0,300.0,993.0,972.0,🟢 OK,249.0
SC9787,Gadget X,31.5,23.33452377915607,48,63,2,0.7407785324364534,8115.3,102.0,322.0,1072.0,1134.0,🟢 OK,250.0
SC9037,Item Beta,31.5,9.192388155425117,38,63,2,0.2918218461113301,10924.53,40.0,260.0,1072.0,1134.0,🟢 OK,251.0
SC5874,Widget B,25.0,17.69180601295413,41,75,3,0.7076722402350963,8262.68,77.0,252.0,955.0,900.0,🟢 OK,252.0
SC6036,Product Z,17.5,21.142374511865974,49,70,4,1.208135685701978,6388.8099999999995,92.0,214.0,799.0,630.0,🟢 OK,253.0
SC9298,Tool Y,18.5,9.192388155425117,25,37,2,0.4968858459706086,9423.31,40.0,170.0,822.0,666.0,🟢 OK,254.0
SC4854,Tool Y,15.5,17.67766952966369,28,31,2,1.1404948076295962,6588.62,77.0,186.0,752.0,558.0,🟢 OK,255.0
SC7874,Item Beta,33.5,17.07825127659933,49,134,4,0.5097985454179507,9337.11,75.0,310.0,1106.0,1206.0,🟢 OK,256.0
SC6174,Widget B,22.0,29.698484809834994,43,44,2,1.3499311271061674,5994.7,130.0,284.0,896.0,792.0,🟢 OK,257.0
SC8816,Widget B,45.5,3.5355339059327378,48,91,2,0.07770404187155379,13067.49,15.0,334.0,1289.0,1638.0,🟢 OK,258.0
SC7657,Gadget X,17.0,14.142135623730951,27,34,2,0.8318903303183557,7687.41,62.0,181.0,788.0,612.0,🟢 OK,259.0
SC8877,Item Beta,17.333333333333332,20.79262689833426,41,52,3,1.199574628057991,6398.97,91.0,212.0,795.0,624.0,🟢 OK,260.0
SC7970,Item Beta,19.333333333333332,18.009256878986797,40,58,3,0.9315132863623274,7285.64,79.0,214.0,840.0,696.0,🟢 OK,261.0
SC9142,Tool Y,13.0,15.556349186104045,24,26,2,1.1966422441644324,6406.19,68.0,159.0,689.0,468.0,🟢 OK,262.0
SC5473,Widget A,21.5,14.849242404917497,32,43,2,0.6906624371167848,8317.43,65.0,216.0,886.0,774.0,🟢 OK,263.0
SC8439,Item Alpha,32.0,23.515952032609693,48,96,3,0.7348735007894049,8104.48,103.0,327.0,1081.0,1152.0,🟢 OK,264.0
SC2902,Product Z,33.333333333333336,10.785793124908958,41,100,3,0.32357379365019656,10613.880000000001,47.0,280.0,1103.0,1200.0,🟢 OK,265.0
SC6783,Product Z,20.666666666666668,22.744962812309307,46,62,3,1.1005627161921134,6687.08,99.0,244.0,869.0,744.0,🟢 OK,266.0
SC2440,Tool Y,22.333333333333332,21.939310229205777,47,67,3,0.9823571740021884,7075.29,96.0,252.0,903.0,804.0,🟢 OK,267.0
SC6678,Product Z,25.0,17.068489485989478,45,100,4,0.6827395791664832,8332.57,75.0,250.0,955.0,900.0,🟢 OK,268.0
SC7847,Widget B,25.5,24.748737341529164,43,51,2,0.9705387188950501,7112.06,108.0,286.0,965.0,918.0,🟢 OK,269.0
SC9928,Gadget X,26.5,30.405591591021544,48,53,2,1.1473808143225561,6526.12,133.0,318.0,983.0,954.0,🟢 OK,270.0
SC8676,Gadget X,20.5,26.16295090390226,39,41,2,1.2762415068848705,6155.900000000001,114.0,258.0,865.0,738.0,🟢 OK,271.0
SC5014,Tool Y,23.5,11.818065267490557,38,94,4,0.5028963941473018,9313.03,52.0,216.0,926.0,846.0,🟢 OK,272.0
SC3984,Widget B,27.0,24.041630560342615,44,54,2,0.8904307611643817,7400.41,105.0,294.0,993.0,972.0,🟢 OK,273.0
SC3117,Widget A,23.0,29.698484809834994,44,46,2,1.2912384694314178,6098.639999999999,130.0,291.0,916.0,828.0,🟢 OK,274.0
SC3250,Widget B,26.0,14.142135623730951,36,52,2,0.543928293011218,9047.92,62.0,244.0,974.0,936.0,🟢 OK,275.0
SC4806,Item Beta,20.666666666666668,23.692474191889147,48,62,3,1.1464100409883087,6502.9400000000005,103.0,248.0,869.0,744.0,🟢 OK,276.0
SC1166,Gadget X,18.5,19.091883092036785,32,37,2,1.0319936800928025,6863.9400000000005,83.0,212.0,822.0,666.0,🟢 OK,277.0
SC6269,Tool Y,29.75,19.5,46,119,4,0.6554621846536262,8415.75,85.0,293.0,1042.0,1071.0,🟢 OK,278.0
SC6934,Gadget X,7.5,9.192388155425117,14,15,2,1.22565175242248,6259.6,40.0,92.0,523.0,270.0,🟢 OK,279.0
SC9430,Tool Y,17.5,23.33452377915607,34,35,2,1.3334013580469746,5970.39,102.0,224.0,799.0,630.0,🟢 OK,280.0
SC3375,Item Alpha,16.0,16.97056274847714,28,32,2,1.0606601711169086,6753.66,74.0,186.0,764.0,576.0,🟢 OK,281.0
SC7281,Item Beta,22.0,24.041630560342615,39,44,2,1.0928013886097545,6649.7,105.0,259.0,896.0,792.0,🟢 OK,282.0
SC9705,Item Alpha,28.5,21.920310216782973,44,57,2,0.7691336915470749,7859.49,96.0,296.0,1020.0,1026.0,🟢 OK,283.0
SC3084,Product Z,29.0,26.870057685088806,48,58,2,0.926553712959423,7217.25,117.0,320.0,1029.0,1044.0,🟢 OK,284.0
SC1397,Product Z,20.0,22.627416997969522,36,40,2,1.1313708493327908,6511.5599999999995,99.0,239.0,854.0,720.0,🟢 OK,285.0
SC6388,Widget A,22.5,27.577164466275352,42,45,2,1.2256517535119482,6235.23,120.0,278.0,906.0,810.0,🟢 OK,286.0
SC7160,Tool Y,19.5,21.920310216782973,35,39,2,1.124118472079066,6531.73,96.0,232.0,844.0,702.0,🟢 OK,287.0
SC5183,Item Beta,8.5,9.192388155425117,15,17,2,1.0814574287777108,6662.75,40.0,100.0,557.0,306.0,🟢 OK,288.0
SC7553,Item Alpha,32.0,19.79898987322333,46,64,2,0.6187184333448795,8565.41,86.0,310.0,1081.0,1152.0,🟢 OK,289.0
SC9552,Tool Y,21.0,26.870057685088806,40,42,2,1.2795265558235018,6080.22,117.0,264.0,875.0,756.0,🟢 OK,290.0
SC6842,Item Beta,22.5,27.577164466275352,42,45,2,1.2256517535119482,6226.4,120.0,278.0,906.0,810.0,🟢 OK,291.0
SC2746,Gadget X,37.0,12.165525060596439,45,111,3,0.3287979745218502,10423.51,53.0,312.0,1162.0,1332.0,🟢 OK,292.0
SC6185,Tool Y,11.5,7.7781745930520225,17,23,2,0.6763630075033384,8252.53,34.0,114.0,648.0,414.0,🟢 OK,293.0
SC8816,Gadget X,36.5,2.1213203435596424,38,73,2,0.05811836556105366,13067.49,9.0,264.0,1154.0,1314.0,🟢 OK,294.0
SC3472,Item Alpha,26.0,32.526911934581186,49,52,2,1.2510350739258014,6132.179999999999,142.0,324.0,974.0,936.0,🟢 OK,295.0
SC8552,Widget B,29.0,18.384776310850235,47,116,4,0.6339578036038157,8447.17,80.0,283.0,1029.0,1044.0,🟢 OK,296.0
SC5044,Item Alpha,26.0,21.213203435596427,41,52,2,0.815892439516827,7600.25,93.0,275.0,974.0,936.0,🟢 OK,297.0
SC6054,Tool Y,11.333333333333334,12.34233905438241,25,34,3,1.089029915602245,6603.88,54.0,133.0,643.0,408.0,🟢 OK,298.0
SC4457,Tool Y,28.0,16.97056274847714,40,56,2,0.6060915265148651,8586.960000000001,74.0,270.0,1011.0,1008.0,🟢 OK,299.0
SC8190,Product Z,34.0,16.97056274847714,46,68,2,0.4991341983378175,9198.97,74.0,312.0,1114.0,1224.0,🟢 OK,300.0
SC4990,Widget B,28.0,29.698484809834994,49,56,2,1.060660171401014,6688.08,130.0,326.0,1011.0,1008.0,🟢 OK,301.0
SC7422,Item Alpha,30.0,15.556349186104045,41,60,2,0.5185449726972865,9074.01,68.0,278.0,1046.0,1080.0,🟢 OK,302.0
SC2393,Product Z,21.0,12.165525060596439,35,63,3,0.5793107168953967,8719.289999999999,53.0,200.0,875.0,756.0,🟢 OK,303.0
SC2187,Product Z,21.5,19.091883092036785,35,43,2,0.8879945620072948,7290.77,83.0,234.0,886.0,774.0,🟢 OK,304.0
SC1532,Tool Y,23.0,24.041630560342615,40,46,2,1.0452882847778144,6728.9800000000005,105.0,266.0,916.0,828.0,🟢 OK,305.0
SC3825,Gadget X,21.5,27.577164466275352,41,43,2,1.2826588117883146,6027.29,120.0,270.0,886.0,774.0,🟢 OK,306.0
SC1810,Gadget X,26.5,27.577164466275352,46,53,2,1.0406477153158067,6738.900000000001,120.0,306.0,983.0,954.0,🟢 OK,307.0
SC2974,Widget B,24.0,17.08800749063506,42,72,3,0.7120003118131274,8020.99,75.0,243.0,936.0,864.0,🟢 OK,308.0
SC9141,Widget A,16.0,18.384776310850235,29,32,2,1.1490485187099844,6389.64,80.0,192.0,764.0,576.0,🟢 OK,309.0
SC1785,Item Alpha,29.0,19.078784028338912,47,87,3,0.6578891041986215,8280.76,83.0,286.0,1029.0,1044.0,🟢 OK,310.0
SC1498,Widget A,24.0,14.422205101855956,40,72,3,0.600925212326946,8575.06,63.0,231.0,936.0,864.0,🟢 OK,311.0
SC1328,Tool Y,27.0,26.870057685088806,46,54,2,0.9951873213013679,6877.68,117.0,306.0,993.0,972.0,🟢 OK,312.0
SC2759,Tool Y,16.0,12.727922061357855,25,32,2,0.7954951283376814,7639.32,56.0,168.0,764.0,576.0,🟢 OK,313.0
SC8537,Widget A,20.5,16.263455967290593,32,41,2,0.7933393150905951,7632.19,71.0,214.0,865.0,738.0,🟢 OK,314.0
SC6171,Gadget X,20.5,27.577164466275352,40,41,2,1.3452275342840525,5834.64,120.0,264.0,865.0,738.0,🟢 OK,315.0
SC6495,Item Alpha,24.5,31.81980515339464,47,49,2,1.2987675567513046,5951.69,139.0,310.0,946.0,882.0,🟢 OK,316.0
SC3925,Item Alpha,29.5,17.67766952966369,42,59,2,0.5992430347007206,8550.59,77.0,284.0,1038.0,1062.0,🟢 OK,317.0
SC9048,Widget B,29.333333333333332,11.015141094572204,42,88,3,0.375516173550581,9936.97,48.0,253.0,1035.0,1056.0,🟢 OK,318.0
SC6243,Widget A,30.5,15.673757260678329,44,122,4,0.5138936805094882,9027.6,68.0,282.0,1055.0,1098.0,🟢 OK,319.0
SC2699,Item Beta,44.0,5.656854249492381,48,88,2,0.12856486927742572,12102.58,25.0,333.0,1267.0,1584.0,🟢 OK,320.0
SC4457,Product Z,24.0,14.142135623730951,34,48,2,0.5892556507432665,8586.960000000001,62.0,230.0,936.0,864.0,🟢 OK,321.0
SC8905,Product Z,21.5,19.091883092036785,35,43,2,0.8879945620072948,7228.14,83.0,234.0,886.0,774.0,🟢 OK,322.0
SC7276,Item Beta,21.0,17.397317800933184,44,84,4,0.828443704411845,7459.98,76.0,223.0,875.0,756.0,🟢 OK,323.0
SC8018,Widget B,3.0,2.8284271247461903,5,6,2,0.9428090384393667,7018.91,12.0,33.0,331.0,108.0,🟢 OK,324.0
SC9867,Tool Y,26.5,28.991378028648448,47,53,2,1.0940142648191813,6509.95,127.0,312.0,983.0,954.0,🟢 OK,325.0
SC8764,Item Alpha,23.0,18.384776310850235,36,46,2,0.799338100124211,7572.52,80.0,241.0,916.0,828.0,🟢 OK,326.0
SC7746,Gadget X,6.5,4.949747468305833,10,13,2,0.7614996093370517,7731.16,22.0,68.0,487.0,234.0,🟢 OK,327.0
SC1272,Widget B,30.333333333333332,24.78574859336174,48,91,3,0.8171125907205696,7494.099999999999,108.0,320.0,1052.0,1092.0,🟢 OK,328.0
SC7553,Tool Y,12.0,7.0710678118654755,17,24,2,0.5892556504977432,8565.41,31.0,115.0,662.0,432.0,🟢 OK,329.0
SC7681,Widget B,26.5,19.091883092036785,40,53,2,0.7204484182955585,7909.83,83.0,268.0,983.0,954.0,🟢 OK,330.0
SC6085,Item Beta,29.5,12.36931687685298,43,118,4,0.4192988770393217,9585.02,54.0,260.0,1038.0,1062.0,🟢 OK,331.0
SC6530,Product Z,20.333333333333332,22.368132093076824,46,61,3,1.1000720696103001,6477.29,98.0,240.0,861.0,732.0,🟢 OK,332.0
SC7053,Product Z,29.5,19.091883092036785,43,59,2,0.6471824774767783,8256.97,83.0,290.0,1038.0,1062.0,🟢 OK,333.0
SC7831,Widget A,26.5,28.991378028648448,47,53,2,1.0940142648191813,6494.04,127.0,312.0,983.0,954.0,🟢 OK,334.0
SC5814,Gadget X,6.5,6.363961030678928,11,13,2,0.9790709262904952,6863.51,28.0,74.0,487.0,234.0,🟢 OK,335.0
SC5482,Tool Y,22.333333333333332,15.947831618540913,40,67,3,0.7140820124507504,7920.650000000001,70.0,226.0,903.0,804.0,🟢 OK,336.0
SC7628,Tool Y,23.4,14.758048651498612,44,117,5,0.6306858395381092,8313.93,64.0,228.0,924.0,842.0,🟢 OK,337.0
SC2915,Item Beta,26.333333333333332,15.307950004273378,44,79,3,0.5813145569035532,8573.39,67.0,251.0,980.0,948.0,🟢 OK,338.0
SC9500,Item Beta,25.0,22.135943621178654,49,100,4,0.8854377444929711,7190.06,97.0,272.0,955.0,900.0,🟢 OK,339.0
SC5705,Widget B,11.5,12.020815280171307,20,23,2,1.045288284323341,6624.55,52.0,132.0,648.0,414.0,🟢 OK,340.0
SC9632,Tool Y,24.333333333333332,16.19670748434179,43,73,3,0.6656181155213264,8131.3099999999995,71.0,241.0,942.0,876.0,🟢 OK,341.0
SC2189,Widget B,16.5,13.96424004376894,37,66,4,0.8463175778973191,7335.09,61.0,176.0,776.0,594.0,🟢 OK,342.0
SC7283,Product Z,22.0,19.79898987322333,36,44,2,0.899954084737445,7123.9,86.0,240.0,896.0,792.0,🟢 OK,343.0
SC3661,Product Z,23.75,15.628499608087784,44,95,4,0.6580420884845205,8161.65,68.0,234.0,931.0,855.0,🟢 OK,344.0
SC4732,Widget A,13.0,13.140268896284683,31,52,4,1.010789914321291,6722.610000000001,57.0,148.0,689.0,468.0,🟢 OK,345.0
SC8210,Gadget X,39.666666666666664,12.741009902410928,48,119,3,0.3212019302319053,10229.39,56.0,334.0,1203.0,1428.0,🟢 OK,346.0
SC7847,Product Z,27.5,24.748737341529164,45,55,2,0.899954084819259,7112.06,108.0,300.0,1002.0,990.0,🟢 OK,347.0
SC8204,Item Beta,18.0,22.627416997969522,34,36,2,1.2570787214110408,5985.990000000001,99.0,225.0,811.0,648.0,🟢 OK,348.0
SC7470,Widget B,28.5,23.33452377915607,45,57,2,0.818755220033983,7423.55,102.0,302.0,1020.0,1026.0,🟢 OK,349.0
SC3026,Item Alpha,27.333333333333332,19.008769905844336,46,82,3,0.6954428011788991,7959.59,83.0,274.0,999.0,984.0,🟢 OK,350.0
SC4942,Item Beta,29.0,17.349351572897472,40,87,3,0.5982535023074116,8436.52,76.0,279.0,1029.0,1044.0,🟢 OK,351.0
SC3925,Item Beta,20.5,11.818065267490557,32,82,4,0.5764909883768607,8550.59,52.0,196.0,865.0,738.0,🟢 OK,352.0
SC9072,Widget B,30.0,19.79898987322333,44,60,2,0.6599663288874555,8114.26,86.0,296.0,1046.0,1080.0,🟢 OK,353.0
SC2191,Product Z,22.5,19.091883092036785,36,45,2,0.8485281370467335,7285.34,83.0,240.0,906.0,810.0,🟢 OK,354.0
SC1123,Tool Y,14.0,9.899494936611665,21,28,2,0.7071067806814713,7883.4,43.0,141.0,715.0,504.0,🟢 OK,355.0
SC8537,Item Alpha,15.666666666666666,11.930353445448853,29,47,3,0.7615119215638554,7632.19,52.0,162.0,756.0,564.0,🟢 OK,356.0
SC2048,Widget A,5.0,3.4641016151377544,7,15,3,0.6928203216419102,7938.84,15.0,50.0,427.0,180.0,🟢 OK,357.0
SC7429,Widget A,27.0,28.284271247461902,47,54,2,1.0475656013698609,6562.990000000001,123.0,312.0,993.0,972.0,🟢 OK,358.0
SC8900,Tool Y,20.5,20.506096654409877,35,41,2,1.0002973972881415,6716.28,90.0,234.0,865.0,738.0,🟢 OK,359.0
SC5862,Gadget X,40.0,11.313708498984761,48,80,2,0.28284271240390835,10459.94,49.0,329.0,1208.0,1440.0,🟢 OK,360.0
SC6350,Gadget X,27.333333333333332,11.71893055416463,36,82,3,0.4287413615808737,9387.01,51.0,242.0,999.0,984.0,🟢 OK,361.0
SC1281,Widget B,32.0,15.556349186104045,43,64,2,0.48613591191383393,9023.32,68.0,292.0,1081.0,1152.0,🟢 OK,362.0
SC7482,Tool Y,15.5,20.506096654409877,30,31,2,1.3229739768503312,5768.490000000001,90.0,198.0,752.0,558.0,🟢 OK,363.0
SC7183,Widget A,31.0,21.213203435596427,46,62,2,0.6842968847984986,7953.86,93.0,310.0,1064.0,1116.0,🟢 OK,364.0
SC4856,Tool Y,30.5,24.748737341529164,48,61,2,0.8114340109316336,7393.57,108.0,322.0,1055.0,1098.0,🟢 OK,365.0
SC9298,Product Z,37.0,15.556349186104045,48,74,2,0.42044186978107095,9423.31,68.0,327.0,1162.0,1332.0,🟢 OK,366.0
SC9410,Tool Y,32.333333333333336,13.613718571108093,43,97,3,0.42104284227518546,9410.16,59.0,285.0,1086.0,1164.0,🟢 OK,367.0
SC7874,Widget A,36.0,15.556349186104045,47,72,2,0.4321208106050788,9337.11,68.0,320.0,1146.0,1296.0,🟢 OK,368.0
SC5850,Tool Y,10.0,9.899494936611665,17,20,2,0.989949492671217,6719.52,43.0,113.0,604.0,360.0,🟢 OK,369.0
SC5890,Widget B,25.5,30.405591591021544,47,51,2,1.1923761403567756,6098.27,133.0,312.0,965.0,918.0,🟢 OK,370.0
SC9004,Tool Y,22.5,26.16295090390226,41,45,2,1.1627978174344125,6180.21,114.0,272.0,906.0,810.0,🟢 OK,371.0
SC9412,Gadget X,27.0,18.411952639521967,47,135,5,0.6819241715815824,7944.68,80.0,269.0,993.0,972.0,🟢 OK,372.0
SC8235,Widget B,26.75,18.39157415774952,48,107,4,0.6875354822756697,7905.32,80.0,267.0,988.0,963.0,🟢 OK,373.0
SC2505,Tool Y,34.666666666666664,18.823743871327334,47,104,3,0.5429926115162714,8643.130000000001,82.0,325.0,1125.0,1248.0,🟢 OK,374.0
SC6461,Item Alpha,25.0,12.569805089976535,41,100,4,0.5027922033979445,8871.03,55.0,230.0,955.0,900.0,🟢 OK,375.0
SC8348,Widget A,32.666666666666664,20.55075018906447,46,98,3,0.6291045974318396,8182.360000000001,90.0,319.0,1092.0,1176.0,🟢 OK,376.0
SC5862,Product Z,34.666666666666664,9.50438495292217,44,104,3,0.27416495048597656,10459.94,41.0,284.0,1125.0,1248.0,🟢 OK,377.0
SC5102,Item Alpha,34.0,15.556349186104045,45,68,2,0.4575396818096661,9140.66,68.0,306.0,1114.0,1224.0,🟢 OK,378.0
SC4492,Widget B,23.0,22.538855339169288,49,69,3,0.9799502317117298,6726.12,98.0,259.0,916.0,828.0,🟢 OK,379.0
SC3806,Gadget X,25.5,16.263455967290593,37,51,2,0.6377825867024615,8130.13,71.0,250.0,965.0,918.0,🟢 OK,380.0
SC7119,Widget A,26.0,19.79898987322333,40,52,2,0.7614996102157051,7557.049999999999,86.0,268.0,974.0,936.0,🟢 OK,381.0
SC3617,Tool Y,19.0,22.627416997969522,35,38,2,1.1909166834768607,6074.88,99.0,232.0,833.0,684.0,🟢 OK,382.0
