ds,y,rolling_7d_mean,rolling_30d_mean,rolling_7d_std,lag_1,lag_7,lag_30
2024-12-18,24998.18,27336.237142857142,25923.460000000003,6004.043547701044,17290.16,22565.26,33538.47
2024-12-19,26175.24,26727.691428571434,25979.318333333336,5851.554630997447,24998.18,30435.06,24499.49
2024-12-20,21812.63,26681.928571428572,25951.46066666667,5894.571708559297,26175.24,22132.97,22648.36
2024-12-21,37784.93,27693.65857142857,25972.442666666666,7169.608816110381,21812.63,30702.82,37155.47
2024-12-22,26643.37,26820.725714285716,26163.443666666666,6813.989577975737,37784.93,32753.9,20913.34
2024-12-23,32180.71,26697.88857142857,26536.291000000005,6689.794088404192,26643.37,33040.57,20995.29
2024-12-24,23301.100000000002,27556.594285714287,26584.75733333333,5573.617270537029,32180.71,17290.16,21847.11
2024-12-25,22464.19,27194.595714285715,26686.55633333333,5843.24473020444,23301.100000000002,24998.18,19410.22
2024-12-26,26822.94,27287.124285714286,26696.506666666668,5829.524923530388,22464.19,26175.24,26524.43
2024-12-27,27148.5,28049.391428571427,26796.05,5321.057783829049,26822.94,21812.63,24162.2
2024-12-28,19213.5,25396.329999999998,26261.736666666668,4161.391135353656,27148.5,37784.93,35242.9
2024-12-29,30802.82,25990.53714285714,26592.07333333333,4638.723020159445,19213.5,26643.37,20892.72
2024-12-30,31475.57,25889.802857142855,26574.897666666668,4487.0707076915805,30802.82,32180.71,31990.84
2024-12-31,16842.47,24967.141428571427,26362.669666666665,5627.263126628633,31475.57,23301.100000000002,23209.31
